0.0	0.0	0
1.0	0.0826041698456	0
25.0	0.0826809406281	88
113.0	0.0826823711395	176
377.0	0.0828688144684	440
465.0	0.0828702449799	528
641.0	0.0828750133514	704
817.0	0.0852222442627	856
905.0	0.0852236747742	944
993.0	0.0865633487701	944
1081.0	0.0865647792816	1032
1169.0	0.0880749225616	1032
1257.0	0.0880763530731	1120
1345.0	0.0896270275116	1120
201.0	0.0826849937439	264
289.0	0.0826864242554	352
553.0	0.08287358284	616
729.0	0.082906961441	792
1433.0	0.0969336032867	768
1521.0	0.0983557701111	768
1609.0	0.0997860431671	768
1697.0	0.101186752319	768
1785.0	0.102540493011	768
1873.0	0.104007005692	768
1961.0	0.105389118195	768
2049.0	0.106751203537	768
2137.0	0.109489679337	680
2225.0	0.109491109848	768
2313.0	0.110943555832	768
2401.0	0.110944986343	856
2489.0	0.113768815994	768
2577.0	0.113770008087	856
2665.0	0.11522102356	856
2753.0	0.11807346344	768
2841.0	0.118074893951	856
2929.0	0.119506120682	856
3017.0	0.122359275818	768
3105.0	0.122360706329	856
3193.0	0.125193834305	768
3281.0	0.125195264816	856
3369.0	0.128051519394	768
3457.0	0.128052949905	856
3545.0	0.130937099457	768
3633.0	0.130938529968	856
3721.0	0.133766412735	768
3809.0	0.133767843246	856
3897.0	0.136609554291	768
3985.0	0.136610984802	856
4073.0	0.139492750168	768
4161.0	0.139494180679	856
4249.0	0.142352104187	768
4337.0	0.142353534698	856
4425.0	0.145217895508	768
4513.0	0.145219326019	856
4601.0	0.148066043854	768
4689.0	0.148067474365	856
4777.0	0.150913238525	768
4865.0	0.150914669037	856
4953.0	0.153742074966	768
5041.0	0.153743505478	856
5129.0	0.156597852707	768
5217.0	0.156599283218	856
5305.0	0.159483909607	768
5393.0	0.159485340118	856
5481.0	0.16233420372	768
5569.0	0.162335634232	856
5657.0	0.16517329216	768
5745.0	0.165174722672	856
5833.0	0.16802740097	768
5921.0	0.168028831482	856
6009.0	0.17090344429	768
6097.0	0.170904874802	856
6185.0	0.173753976822	768
6273.0	0.173755407333	856
6361.0	0.176611185074	768
6449.0	0.176612615585	856
6537.0	0.179467201233	768
6625.0	0.179468631744	856
6713.0	0.182323455811	768
6801.0	0.182324647903	856
6889.0	0.185179233551	768
6977.0	0.185180664062	856
7065.0	0.188050031662	768
7153.0	0.188051462173	856
7241.0	0.190889596939	768
7329.0	0.190891027451	856
7593.0	0.19374871254	944
7681.0	0.193750143051	1032
7769.0	0.196599006653	944
7857.0	0.196600198746	1032
7945.0	0.199453115463	944
8033.0	0.199454545975	1032
8121.0	0.202306747437	944
8209.0	0.202308177948	1032
8297.0	0.205143690109	944
8385.0	0.205145120621	1032
8473.0	0.206699132919	1032
7417.0	0.190892457962	944
7505.0	0.190893888474	1032
8561.0	0.213828086853	680
8649.0	0.215249300003	680
8737.0	0.216674089432	680
8825.0	0.218111276627	680
8913.0	0.219542264938	680
9001.0	0.220959663391	680
9089.0	0.22238445282	680
9177.0	0.223717927933	680
9265.0	0.223719358444	768
9353.0	0.226582050323	680
9441.0	0.226583480835	768
9529.0	0.229411840439	680
9617.0	0.22941327095	768
9705.0	0.230870962143	768
9793.0	0.23371553421	680
9881.0	0.233716964722	768
9969.0	0.235142469406	768
10057.0	0.237976074219	680
10145.0	0.23797750473	768
10233.0	0.239425182343	768
10321.0	0.242279291153	680
10409.0	0.242280721664	768
10497.0	0.243706703186	768
10585.0	0.246573925018	680
10673.0	0.24657535553	768
10761.0	0.249422550201	680
10849.0	0.249423980713	768
10937.0	0.252274036407	680
11025.0	0.252275466919	768
11113.0	0.25510597229	680
11201.0	0.255107402802	768
11289.0	0.257969617844	680
11377.0	0.257971048355	768
11465.0	0.260850906372	680
11553.0	0.260852336884	768
11641.0	0.263698339462	680
11729.0	0.263699769974	768
11817.0	0.266557455063	680
11905.0	0.266558885574	768
11993.0	0.269394397736	680
12081.0	0.269395828247	768
12169.0	0.272262573242	680
12257.0	0.272264003754	768
12345.0	0.275127649307	680
12433.0	0.275129079819	768
12521.0	0.277943849564	680
12609.0	0.277945280075	768
12697.0	0.280830621719	680
12785.0	0.280832052231	768
12873.0	0.283684968948	680
12961.0	0.28368639946	768
13049.0	0.286516904831	680
13137.0	0.286518335342	768
13225.0	0.289391040802	680
13313.0	0.289392471313	768
13401.0	0.292251110077	680
13489.0	0.292252540588	768
13577.0	0.295105934143	680
13665.0	0.295107364655	768
13929.0	0.297962188721	856
14017.0	0.297963619232	944
14105.0	0.300820350647	856
14193.0	0.300821781158	944
14281.0	0.303671598434	856
14369.0	0.303673028946	944
14457.0	0.306533336639	856
14545.0	0.306534767151	944
14633.0	0.309470415115	856
14721.0	0.309471845627	944
13753.0	0.295108795166	856
13841.0	0.295110225677	944
14809.0	0.316617250443	592
14897.0	0.318046569824	592
14985.0	0.31947684288	592
15073.0	0.320900678635	592
