0.0	0.0	0
1.0	0.00185227394104	0
25.0	0.00192761421204	238
263.0	0.00193023681641	476
977.0	0.00193810462952	1190
1929.0	0.001948595047	2142
2167.0	0.00448775291443	2356
2405.0	0.00711798667908	2356
2643.0	0.0124547481537	2118
2881.0	0.0124573707581	2356
501.0	0.00193285942078	714
739.0	0.00193548202515	952
1215.0	0.00194072723389	1428
1453.0	0.00194334983826	1666
1691.0	0.00194597244263	1904
3119.0	0.0283379554749	1166
3357.0	0.0283405780792	1404
3595.0	0.0308690071106	1404
3833.0	0.030871629715	1642
4071.0	0.0335309505463	1642
4309.0	0.0361576080322	1642
4547.0	0.0413129329681	1404
4785.0	0.0413155555725	1642
5023.0	0.0439591407776	1642
5499.0	0.0492131710052	1642
5737.0	0.0492157936096	1880
5975.0	0.0518426895142	1880
6213.0	0.0570979118347	1642
6451.0	0.0571005344391	1880
6689.0	0.0597403049469	1880
6927.0	0.0650868415833	1642
7165.0	0.0650894641876	1880
7403.0	0.067727804184	1880
5261.0	0.043961763382	1880
7641.0	0.0729649066925	1642
7879.0	0.0808627605438	1166
8117.0	0.083508014679	1166
8355.0	0.086109161377	1166
8593.0	0.0886650085449	1166
8831.0	0.0886676311493	1404
9069.0	0.0913050174713	1404
9307.0	0.0913076400757	1642
9545.0	0.0965466499329	1404
9783.0	0.0965492725372	1642
10021.0	0.0992043018341	1642
10259.0	0.104446649551	1404
10497.0	0.104449272156	1642
10735.0	0.107089042664	1642
10973.0	0.112358570099	1404
11211.0	0.112361192703	1642
11449.0	0.11762213707	1404
11687.0	0.117624759674	1642
11925.0	0.120245695114	1642
12163.0	0.125504732132	1404
12401.0	0.125507354736	1642
12639.0	0.128146409988	1642
12877.0	0.133403778076	1404
13115.0	0.133406400681	1642
13353.0	0.136033773422	1642
13591.0	0.14129447937	1404
13829.0	0.141297101974	1642
14067.0	0.143901586533	1642
14305.0	0.149184703827	1404
14543.0	0.149187326431	1642
14781.0	0.15181517601	1642
15019.0	0.157058000565	1404
15257.0	0.157060623169	1642
15495.0	0.159709692001	1642
15971.0	0.16495680809	1642
16209.0	0.164959430695	1880
16447.0	0.167593955994	1880
16685.0	0.172861814499	1642
16923.0	0.172864437103	1880
17161.0	0.175496578217	1880
17399.0	0.180849552155	1642
17637.0	0.180852174759	1880
17875.0	0.183481931686	1880
15733.0	0.159712314606	1880
18113.0	0.188749551773	1642
18351.0	0.196633338928	1166
18589.0	0.19926905632	1166
18827.0	0.201892375946	1166
19065.0	0.204439401627	1166
19303.0	0.204442024231	1404
19541.0	0.207060098648	1404
19779.0	0.207062721252	1642
20017.0	0.212319374084	1404
20255.0	0.212321996689	1642
20493.0	0.214960813522	1642
20731.0	0.217553853989	1642
20969.0	0.220213651657	1642
21207.0	0.225474834442	1404
21445.0	0.225477457047	1642
21683.0	0.228104352951	1642
21921.0	0.233362674713	1404
22159.0	0.233365297318	1642
22397.0	0.236002445221	1642
22635.0	0.241250753403	1404
22873.0	0.241253376007	1642
23111.0	0.243890523911	1642
23349.0	0.249146938324	1404
23587.0	0.249149560928	1642
23825.0	0.251783370972	1642
24063.0	0.257039308548	1404
24301.0	0.257041931152	1642
24539.0	0.259675741196	1642
24777.0	0.264928102493	1404
25015.0	0.264930725098	1642
25253.0	0.267567396164	1642
25491.0	0.272812366486	1404
25729.0	0.27281498909	1642
25967.0	0.275447845459	1642
26443.0	0.280707120895	1642
26681.0	0.2807097435	1880
26919.0	0.283358812332	1880
27157.0	0.288589000702	1642
27395.0	0.288591623306	1880
27633.0	0.291253566742	1880
27871.0	0.296584844589	1642
28109.0	0.296587467194	1880
28347.0	0.299234628677	1880
26205.0	0.275450468063	1880
28585.0	0.304504871368	1642
28823.0	0.312396287918	1166
29061.0	0.315018177032	1166
29299.0	0.317638635635	1166
29537.0	0.320192575455	1166
29775.0	0.320195198059	1404
30013.0	0.322819709778	1404
30251.0	0.322822332382	1642
30489.0	0.325443029404	1642
30727.0	0.328080892563	1642
30965.0	0.333339214325	1404
31203.0	0.333341836929	1642
31441.0	0.33596944809	1642
31679.0	0.341225624084	1404
31917.0	0.341228246689	1642
32155.0	0.343871355057	1642
32393.0	0.349117040634	1404
32631.0	0.349119663239	1642
32869.0	0.351757526398	1642
33107.0	0.356994390488	1404
33345.0	0.356997013092	1642
33583.0	0.359621047974	1642
33821.0	0.364907264709	1404
34059.0	0.364909887314	1642
34297.0	0.367533445358	1642
34535.0	0.372802972794	1404
34773.0	0.372805595398	1642
35011.0	0.375437259674	1642
35249.0	0.380687952042	1404
35487.0	0.380690574646	1642
35725.0	0.383334875107	1642
35963.0	0.388583660126	1404
36201.0	0.38858628273	1642
36439.0	0.391223192215	1642
36915.0	0.39648103714	1642
37153.0	0.396483659744	1880
37391.0	0.399115085602	1880
37629.0	0.404367923737	1642
37867.0	0.404370546341	1880
38105.0	0.409625053406	1642
38343.0	0.40962767601	1880
38581.0	0.41236448288	1880
36677.0	0.391225814819	1880
38819.0	0.422890663147	1166
39057.0	0.425510168076	1166
39295.0	0.428148508072	1166
39533.0	0.430760145187	1166
39771.0	0.433305978775	1166
40009.0	0.433308601379	1404
40247.0	0.435940504074	1404
40485.0	0.441195964813	1166
40723.0	0.441198587418	1404
40961.0	0.443829774857	1404
41199.0	0.449084281921	1166
41437.0	0.449086904526	1404
41675.0	0.451726436615	1404
41913.0	0.456981420517	1166
42151.0	0.456984043121	1404
42389.0	0.459624528885	1404
42627.0	0.464859962463	1166
42865.0	0.464862585068	1404
43103.0	0.467507839203	1404
43341.0	0.472756385803	1166
43579.0	0.472759008408	1404
43817.0	0.475403547287	1404
44055.0	0.48064661026	1166
44293.0	0.480649232864	1404
44531.0	0.483294725418	1404
44769.0	0.485939502716	1404
45007.0	0.488533496857	1404
45245.0	0.491161108017	1404
45483.0	0.496430635452	1166
45721.0	0.496433258057	1404
45959.0	0.499078989029	1404
46197.0	0.499081611633	1642
46435.0	0.504341363907	1404
46673.0	0.504343986511	1642
46911.0	0.509598255157	1404
47149.0	0.509600877762	1642
47387.0	0.512225627899	1642
47625.0	0.514864444733	1642
48101.0	0.517488002777	1880
48339.0	0.520131111145	1880
48577.0	0.525383234024	1642
48815.0	0.525385856628	1880
49053.0	0.528020381927	1880
49291.0	0.533273935318	1642
49529.0	0.533276557922	1880
